Wavelet,Density,Segment_Size,Dim,Dropout,Emb_Dropout,Layer_Dropout,Total_Test_Accuracy,Total_Test_Variance,Subject_1_Accuracy,Subject_2_Accuracy,Subject_3_Accuracy,Subject_4_Accuracy,Subject_5_Accuracy,Subject_6_Accuracy,Subject_7_Accuracy,Subject_8_Accuracy,Subject_9_Accuracy,Subject_1_Variance,Subject_2_Variance,Subject_3_Variance,Subject_4_Variance,Subject_5_Variance,Subject_6_Variance,Subject_7_Variance,Subject_8_Variance,Subject_9_Variance
shan1.0-1.0,10,2,256,0.1,0.2,0.1,0.6645247936248779,0.2229316014616252,0.5482456088066101,0.5253061056137085,0.5600000023841858,0.8218240737915039,0.5681318640708923,0.5884461998939514,0.6525862216949463,0.9278261065483093,0.7624489665031433,0.24767236072637736,0.24935960016659725,0.2464,0.14642924593364387,0.2453580485448618,0.2421772670275075,0.22671744946492273,0.06696483931947071,0.18112053311120366
shan1.0-1.0,10,5,256,0.2,0.1,0.2,0.6644802093505859,0.2229462826266641,0.557894766330719,0.5326530337333679,0.550000011920929,0.8218240737915039,0.5765568017959595,0.5752987861633301,0.6672413945198059,0.9186956882476807,0.753877580165863,0.24664819944598348,0.24893377759266969,0.2475,0.14642924593364387,0.2441390599632358,0.24433008999857145,0.22203032104637344,0.07469395085066163,0.18554618908788004
shan1.0-1.0,10,2,256,0.1,0.1,0.1,0.6640339493751526,0.2230928752443459,0.5469298362731934,0.5367347002029419,0.554347813129425,0.8302931189537048,0.5578754544258118,0.567729115486145,0.6771551966667175,0.9182608723640442,0.7608163356781006,0.2477975915666359,0.2486505622657226,0.24704631379962194,0.14090642871542405,0.2466504313757061,0.2454127712258536,0.21861604488703926,0.07505784499054821,0.1819748438150771
shan1.0-1.0,10,5,256,0.1,0.2,0.2,0.6639893054962158,0.22310751260284337,0.5543859601020813,0.5510203838348389,0.5482608675956726,0.8188924789428711,0.5538461804389954,0.5888446569442749,0.6612069010734558,0.9191304445266724,0.7563265562057495,0.24704216682056013,0.2473969179508539,0.24767088846880903,0.148307568250061,0.24710059171597637,0.242106633228044,0.22401233650416172,0.0743296786389414,0.1842967097042899
cmor2.0-1.0,10,2,256,0.1,0.1,0.1,0.6634091138839722,0.2232974358637386,0.5592105388641357,0.5391836762428284,0.5508695840835571,0.8224755525588989,0.5560439825057983,0.5629482269287109,0.678017258644104,0.9226087331771851,0.7563265562057495,0.24649411357340717,0.24846463973344438,0.24741228733459356,0.14600950673216692,0.24685907499094312,0.24603752321391728,0.21830986177170034,0.07140189035916825,0.1842967097042899
cmor2.0-1.0,10,5,256,0.2,0.2,0.2,0.6630967855453491,0.22339942346608904,0.5460526347160339,0.5253061056137085,0.5530434846878052,0.8322475552558899,0.5677655935287476,0.5804780721664429,0.6637930870056152,0.9213043451309204,0.7489795684814453,0.24787915512465375,0.24935960016659725,0.24718638941398863,0.13961156086536725,0.24540782782541026,0.24352327740829513,0.22317181926278237,0.07250264650283554,0.18800916284881297
cgau6,10,2,256,0.1,0.2,0.2,0.6629630327224731,0.22344307270233202,0.5517544150352478,0.5334693789482117,0.5569565296173096,0.8312703371047974,0.5611721873283386,0.5848605632781982,0.6629310250282288,0.9243478178977966,0.7326530814170837,0.24732148353339484,0.24887980008329866,0.24675595463137998,0.1402599497076892,0.24625796669752711,0.24279868573514712,0.2234534780023782,0.06992892249527413,0.1958725531028738
cgau6,10,2,256,0.2,0.2,0.2,0.662115216255188,0.22371868554091423,0.5508772134780884,0.527755081653595,0.5617391467094421,0.8270358443260193,0.5600732564926147,0.5952191352844238,0.6551724076271057,0.9082608819007874,0.745306134223938,0.24741151123422594,0.24922965431070387,0.24618827977315694,0.14304756549141107,0.24639120342417037,0.24093331851875363,0.2259215219976219,0.08332306238185255,0.18982490628904622
cmor2.0-1.0,10,5,256,0.1,0.1,0.1,0.6612226963043213,0.2240072511773506,0.5587719678878784,0.5171428322792053,0.5478261113166809,0.8267101049423218,0.5487179756164551,0.5669322609901428,0.6870689392089844,0.9273913502693176,0.7473469376564026,0.24654586026469688,0.24970612244897958,0.24771266540642717,0.14326051204787318,0.24762656147271533,0.24552007110998242,0.21500520214030916,0.06733667296786391,0.18881949187838404
cmor2.0-1.0,10,2,256,0.2,0.2,0.1,0.660240888595581,0.22432283350268545,0.5627192854881287,0.5322449207305908,0.5586956739425659,0.7996742725372314,0.5589743852615356,0.5585657358169556,0.6754310131072998,0.9221739172935486,0.7563265562057495,0.2460662896275777,0.24896026655560188,0.24655482041587906,0.1601953336374922,0.24652202498356343,0.24657005444358024,0.21922395214030918,0.07176918714555768,0.1842967097042899
cmor2.0-1.0,10,2,256,0.2,0.1,0.1,0.6595270037651062,0.22455113726759884,0.5600877404212952,0.5281632542610168,0.5539130568504333,0.8166123628616333,0.5626373887062073,0.5589641332626343,0.675000011920929,0.9126087427139282,0.7444897890090942,0.24638946598953532,0.24920683048729694,0.24709338374291115,0.14975660219206569,0.24607656080183557,0.24652322979000335,0.21937499999999996,0.07975406427221172,0.19022473969179504
shan1.0-1.0,10,2,256,0.2,0.1,0.1,0.6594823598861694,0.22456537240239655,0.5421052575111389,0.5257142782211304,0.5495652556419373,0.8335504531860352,0.5633699893951416,0.5525896549224854,0.6650862097740173,0.917391300201416,0.7567346692085266,0.24822714681440441,0.2493387755102041,0.24754328922495272,0.13874407155513585,0.24598424774248956,0.24723432961381567,0.22274654429250895,0.0757844990548204,0.18408729695960022
cmor2.0-1.0,10,5,256,0.1,0.1,0.2,0.6593930721282959,0.22459383072475336,0.5521929860115051,0.531836748123169,0.5447826385498047,0.8319218158721924,0.5527472496032715,0.5752987861633301,0.6698275804519653,0.9126087427139282,0.7355102300643921,0.247275892582333,0.24898642232403165,0.24799451795841215,0.1398279026833176,0.24721772732761746,0.24433008999857145,0.2211585909631391,0.07975406427221174,0.19453494377342773
cmor2.0-1.0,10,5,256,0.2,0.1,0.1,0.6593039035797119,0.22462227311745867,0.5495614409446716,0.5265306234359741,0.5408695936203003,0.8149837255477905,0.5604395866394043,0.5573705434799194,0.6849138140678406,0.9239130616188049,0.7522448897361755,0.24754366728224064,0.2492961266139109,0.2483296786389414,0.15078526032106443,0.24634705953387265,0.2467086236726401,0.2158068891200951,0.07029773156899811,0.186372511453561
shan1.0-1.0,10,5,256,0.2,0.1,0.1,0.6584115028381348,0.224905820913681,0.5517544150352478,0.5338775515556335,0.552173912525177,0.8244299292564392,0.5622710585594177,0.5689243078231812,0.6676723957061768,0.9052174091339111,0.7322449088096619,0.24732148353339484,0.24885231153685963,0.24727788279773158,0.14474519623550383,0.24612231480363353,0.2452494404850717,0.22188596165279428,0.08579886578449905,0.1960623073719284
cgau6,10,2,256,0.1,0.1,0.1,0.6572958827018738,0.22525801555172054,0.5372807383537292,0.5330612063407898,0.5508695840835571,0.8162866234779358,0.5498168468475342,0.5836653709411621,0.6737068891525269,0.9239130616188049,0.7232652902603149,0.2486101492767005,0.24890695543523522,0.24741228733459356,0.1499627582255515,0.24751828147432547,0.24300011110934752,0.2198259140903686,0.07029773156899811,0.20015260308204916
cgau6,10,5,256,0.1,0.1,0.2,0.6558232307434082,0.22571910130481768,0.5421052575111389,0.5130612254142761,0.5486956834793091,0.8214983344078064,0.5659340620040894,0.5705179572105408,0.6693965196609497,0.9239130616188049,0.7204081416130066,0.24822714681440441,0.24982940441482715,0.2476287334593573,0.1466387972286178,0.2456526989494022,0.2450272217901303,0.22130480826397148,0.07029773156899813,0.20142024156601418
cgau6,10,2,256,0.2,0.1,0.2,0.6551093459129333,0.22594109692774764,0.5456140637397766,0.5257142782211304,0.5447826385498047,0.8296416997909546,0.5468864440917969,0.587649405002594,0.6517241597175598,0.9217391610145569,0.7138775587081909,0.24791935980301627,0.2493387755102041,0.2479945179584122,0.14133635370136555,0.24780166109836443,0.24231758226059902,0.22697978596908444,0.07213610586011342,0.20425639316951272
cgau6,10,5,256,0.2,0.2,0.1,0.6546184420585632,0.2260931275302011,0.5508772134780884,0.5346938967704773,0.5460869669914246,0.8074918389320374,0.5490842461585999,0.5916334986686707,0.6517241597175598,0.9156522154808044,0.7212244868278503,0.24741151123422594,0.24879633486047484,0.2478759924385633,0.1554487580770088,0.24759073649183536,0.2416033078840018,0.22697978596908444,0.07723327032136107,0.2010597251145356
cmor2.0-1.0,10,5,256,0.1,0.2,0.1,0.6540829539299011,0.2262584295235381,0.5605263113975525,0.5359183549880981,0.5534783005714417,0.8074918389320374,0.561904788017273,0.5438247323036194,0.6499999761581421,0.9269565343856812,0.7248979806900024,0.24633656509695293,0.24870987088713042,0.24714007561436674,0.15544875807700878,0.24616780045351477,0.24807939556514977,0.22750000000000004,0.06770812854442343,0.19942090795501874
cgau6,10,5,256,0.2,0.1,0.2,0.6538152098655701,0.22634086546991178,0.5394737124443054,0.5342857241630554,0.5530434846878052,0.8198696970939636,0.5439560413360596,0.5533864498138428,0.675000011920929,0.9295652508735657,0.7126530408859253,0.2484418282548476,0.2488244897959183,0.24718638941398863,0.1476833706458424,0.2480678661997344,0.2471498865097379,0.21937499999999996,0.06547372400756142,0.20477867555185342
shan1.0-1.0,10,2,256,0.2,0.2,0.1,0.6537706255912781,0.22635459085586235,0.5447368621826172,0.5293877720832825,0.5452173948287964,0.8097719550132751,0.5586080551147461,0.5625498294830322,0.6612069010734558,0.9160869717597961,0.7322449088096619,0.24799861495844877,0.24913635985006244,0.24795538752362942,0.15404131608823435,0.24656509546619437,0.246087522420279,0.22401233650416172,0.07687164461247636,0.1960623073719284
cgau6,10,2,128,0.2,0.1,0.1,0.6537706255912781,0.22635459085586238,0.5421052575111389,0.527755081653595,0.5508695840835571,0.8179153203964233,0.5512820482254028,0.5768924355506897,0.6431034207344055,0.9208695888519287,0.726938784122467,0.24822714681440441,0.24922965431070387,0.2474122873345936,0.14892985601969252,0.247370151216305,0.24408755416580685,0.2295214030915576,0.072868809073724,0.1984987921699292
cgau6,10,2,256,0.2,0.2,0.1,0.6501115560531616,0.2274665203528179,0.5333333611488342,0.5146938562393188,0.5513043403625488,0.8068403601646423,0.5351648330688477,0.5601593852043152,0.6637930870056152,0.9286956787109375,0.7363265156745911,0.2488888888888889,0.24978408996251564,0.24736786389413984,0.15584897452492866,0.24876343436782997,0.24638085109760163,0.22317181926278237,0.06622003780718337,0.19414977092877966
cgau6,10,5,256,0.2,0.1,0.1,0.6488174796104431,0.22785335401798576,0.5381578803062439,0.518367350101471,0.54347825050354,0.8241042494773865,0.5417582392692566,0.554183304309845,0.646982729434967,0.9239130616188049,0.7212244868278503,0.24854397506925208,0.2496626405664306,0.24810964083175804,0.1449564451612219,0.2482562492452602,0.24706417358454627,0.22839606866825207,0.0702977315689981,0.20105972511453563
cgau6,10,2,256,0.2,0.1,0.1,0.6487728357315063,0.2278666333736951,0.5381578803062439,0.5216326713562012,0.5508695840835571,0.8081433176994324,0.5362637639045715,0.541832685470581,0.6728448271751404,0.9286956787109375,0.7204081416130066,0.24854397506925208,0.2495320283215327,0.24741228733459356,0.1550476928137169,0.24868494143219416,0.24825002777733682,0.2201246655766944,0.06622003780718337,0.2014202415660142
cgau6,10,5,256,0.1,0.2,0.1,0.6485943794250488,0.22791971097240366,0.5412280559539795,0.5204081535339355,0.550000011920929,0.8065146207809448,0.5432234406471252,0.5529880523681641,0.6577585935592651,0.9191304445266724,0.7240816354751587,0.2483002462296091,0.24958350687213662,0.2475,0.1560487644431241,0.24813173395590982,0.24719226678941605,0.2251122175980975,0.07432967863894141,0.19978742190753848
cgau6,10,5,256,0.1,0.1,0.1,0.6462293863296509,0.22861697372065487,0.5697368383407593,0.5257142782211304,0.5491304397583008,0.8006514310836792,0.5369963645935059,0.5749003887176514,0.673275887966156,0.8460869789123535,0.7171428799629211,0.24513677285318555,0.2493387755102041,0.24758620037807186,0.15960869611348663,0.2486312710488535,0.24438993031856632,0.21997547562425684,0.13022381852551987,0.20284897959183673
cgau6,10,2,256,0.1,0.2,0.1,0.6458278298377991,0.2287342657356582,0.5412280559539795,0.5175510048866272,0.5495652556419373,0.8071660995483398,0.5468864440917969,0.541832685470581,0.6512930989265442,0.9252173900604248,0.708979606628418,0.2483002462296091,0.24969196168263222,0.24754328922495278,0.15564897240289022,0.24780166109836443,0.24825002777733685,0.2271103968489893,0.06919017013232515,0.20632753019575176
cgau6,10,5,256,0.1,0.2,0.2,0.6404730081558228,0.2302673353934355,0.527193009853363,0.5171428322792053,0.5473912954330444,0.7934853434562683,0.5406593680381775,0.5860558152198792,0.639224112033844,0.9143478274345398,0.6759183406829834,0.24926054170514003,0.24970612244897958,0.24775406427221172,0.1638663540196713,0.24834681801714767,0.24259440326344026,0.23061663941736035,0.07831587901701324,0.21905272802998751
cmor2.0-1.0,20,5,256,0.1,0.1,0.2,0.6358321905136108,0.23154960861841933,0.5478070378303528,0.5236734747886658,0.5613043308258057,0.8433224558830261,0.5285714268684387,0.5657370686531067,0.6012930870056152,0.893478274345398,0.6220408082008362,0.24771448907356106,0.24943956684714702,0.24624177693761815,0.13212967776846438,0.24918367346938777,0.24567864002158693,0.23973970719381685,0.0951748582230624,0.23510603915035402
shan1.0-1.0,20,5,256,0.1,0.1,0.2,0.6330655813217163,0.2322935472366933,0.5434210896492004,0.5289795994758606,0.5569565296173096,0.827361524105072,0.531501829624176,0.578884482383728,0.5870689749717712,0.8795652389526367,0.6293877363204956,0.24811461218836567,0.24916018325697628,0.24675595463137992,0.1428344067311059,0.2490076346120302,0.24377724163108525,0.2424189952437574,0.10593024574669188,0.23325880882965433
shan1.0-1.0,20,5,256,0.1,0.1,0.1,0.6325300931930542,0.23243576716504574,0.5416666865348816,0.518367350101471,0.5465217232704163,0.8286644816398621,0.5468864440917969,0.5848605632781982,0.5974137783050537,0.8647826313972473,0.6257143020629883,0.24826388888888887,0.2496626405664306,0.24783572778827972,0.14197964965145518,0.24780166109836443,0.24279868573514712,0.2405105529131986,0.11693364839319469,0.23419591836734693
shan1.0-1.0,20,5,128,0.2,0.1,0.2,0.6310129165649414,0.2328356093818478,0.5394737124443054,0.5110204219818115,0.5517391562461853,0.8263843655586243,0.5347985625267029,0.5916334986686707,0.5754310488700867,0.8860870003700256,0.6265305876731873,0.2484418282548476,0.249878550603915,0.24732306238185253,0.14347324640049233,0.24878906197587516,0.24160330788400186,0.24431015903686087,0.10093686200378073,0.2339900041649313
cgau6,10,2,256,0.1,0.1,0.2,0.6303435564041138,0.23301054682311975,0.5320175290107727,0.5195918083190918,0.5508695840835571,0.7387621998786926,0.5483516454696655,0.5661354660987854,0.6150861978530884,0.8817391395568848,0.7069388031959534,0.2489748768851955,0.24961615993336106,0.24741228733459356,0.19299260469607105,0.24766211810167857,0.24562610117299724,0.23675516498216412,0.10427523629489603,0.20717634319033737
shan1.0-1.0,20,2,256,0.1,0.1,0.1,0.629986584186554,0.23310348040981416,0.5302631855010986,0.5138775706291199,0.5530434846878052,0.8286644816398621,0.5322344303131104,0.567729115486145,0.5698275566101074,0.895652174949646,0.6424489617347717,0.24908414127423825,0.24980741357767597,0.24718638941398863,0.1419796496514552,0.2489609413785238,0.2454127712258536,0.24512410820451844,0.09345935727788279,0.2297082882132445
shan1.0-1.0,20,5,128,0.2,0.1,0.1,0.6295402646064758,0.23321928897602406,0.5342105627059937,0.527755081653595,0.5613043308258057,0.8185667395591736,0.528205156326294,0.5888446569442749,0.5685344934463501,0.8826087117195129,0.6220408082008362,0.2488296398891967,0.24922965431070387,0.24624177693761815,0.14851520971044788,0.24920447074293223,0.242106633228044,0.24530302467300835,0.10361058601134217,0.23510603915035405
cmor2.0-1.0,20,5,256,0.1,0.1,0.1,0.6292726993560791,0.2332885829599324,0.5438596606254578,0.5171428322792053,0.5552173852920532,0.8319218158721924,0.5289377570152283,0.5621514320373535,0.5879310369491577,0.9021739363670349,0.6000000238418579,0.24807633117882422,0.24970612244897958,0.2469510396975425,0.1398279026833176,0.24916260784392655,0.2461372041713623,0.242268133174792,0.08825614366729681,0.24
cgau6,20,5,256,0.2,0.1,0.1,0.6290940642356873,0.2333346993009471,0.5214912295341492,0.513469398021698,0.5539130568504333,0.8221498131752014,0.521611750125885,0.6043824553489685,0.5663793087005615,0.8926087021827698,0.6306122541427612,0.24953812711603574,0.2498185755935027,0.24709338374291115,0.1462194824348269,0.24953293348897748,0.23910429993174714,0.24559378715814506,0.09585841209829868,0.2329404414827155
shan1.0-1.0,20,2,256,0.1,0.1,0.2,0.6267291307449341,0.23393972538475588,0.523245632648468,0.5232653021812439,0.5656521916389465,0.8130292892456055,0.526007354259491,0.5868526101112366,0.5668103694915771,0.8895652294158936,0.6134693622589111,0.2494596414281317,0.24945872553102877,0.24568979206049146,0.1520126473490435,0.24932361899394867,0.2424566276725766,0.24553637782401905,0.09823894139886578,0.23712469804248226
cmor2.0-1.0,20,2,128,0.2,0.2,0.2,0.6265951991081238,0.23397363762153575,0.5592105388641357,0.5440816283226013,0.5556522011756897,0.828013002872467,0.5109890103340149,0.5629482269287109,0.5612068772315979,0.8730434775352478,0.6106122732162476,0.2464941135734072,0.24805680966264057,0.24690283553875236,0.1424074525989666,0.24987924163748346,0.24603752321391723,0.2462537158145065,0.11083856332703214,0.23776493127863396
shan1.0-1.0,20,5,256,0.2,0.1,0.1,0.6265059113502502,0.23399622586732471,0.5337719321250916,0.522857129573822,0.5634782910346985,0.8003256916999817,0.5340659618377686,0.5745019912719727,0.5685344934463501,0.8921739459037781,0.6195918321609497,0.24885945675592494,0.24947755102040817,0.2459705103969754,0.15980445415866484,0.24883951213621547,0.24444945318328282,0.24530302467300835,0.09619962192816635,0.23569779258642234
cgau6,20,5,128,0.2,0.1,0.2,0.626193642616272,0.23407515928158065,0.5171052813529968,0.522857129573822,0.5804347991943359,0.8156351447105408,0.517216145992279,0.5641434192657471,0.570258617401123,0.8939130902290344,0.6232653260231018,0.24970740997229918,0.24947755102040817,0.2435302457466919,0.15037443368099393,0.24970360530800093,0.2458856208631609,0.24506372621878716,0.09483251417769376,0.23480566430653893
shan1.0-1.0,20,5,128,0.2,0.2,0.1,0.62530118227005,0.2342996080708376,0.5324561595916748,0.5265306234359741,0.5456522107124329,0.8250814080238342,0.5267399549484253,0.5756972432136536,0.5525861978530884,0.8769565224647522,0.6281632781028748,0.2489465989535242,0.2492961266139109,0.24791587901701326,0.14432206177253867,0.24928497631794336,0.24426993222329804,0.24723469084423305,0.10790378071833648,0.23357417742607248
shan1.0-1.0,20,2,256,0.2,0.1,0.2,0.6246318221092224,0.23446689927940234,0.5337719321250916,0.5081632733345032,0.5691304206848145,0.8097719550132751,0.5289377570152283,0.5621514320373535,0.556034505367279,0.895652174949646,0.6269387602806091,0.24885945675592494,0.24993336109954187,0.24522098298676748,0.15404131608823435,0.24916260784392655,0.2461372041713623,0.24686013674197382,0.09345935727788279,0.23388654727197003
shan1.0-1.0,20,5,128,0.1,0.2,0.1,0.6242302656173706,0.23456684390395138,0.5451754331588745,0.5167347192764282,0.5447826385498047,0.8065146207809448,0.5256410241127014,0.5633466243743896,0.573706865310669,0.8882609009742737,0.6236734986305237,0.24795917974761464,0.2497199500208247,0.24799451795841215,0.1560487644431241,0.24934253780407625,0.24598720655227693,0.24456729340071348,0.09925349716446125,0.234704872969596
shan1.0-1.0,20,2,128,0.1,0.1,0.1,0.6236947774887085,0.23469960161932873,0.527193009853363,0.5314285755157471,0.5565217733383179,0.812703549861908,0.5139194130897522,0.5561752915382385,0.564224123954773,0.8904348015785217,0.6293877363204956,0.24926054170514003,0.24901224489795915,0.24680529300567108,0.15221646914025613,0.24980624991614,0.24684433580419363,0.2458752601070154,0.09756068052930056,0.23325880882965433
shan1.0-1.0,20,5,256,0.2,0.1,0.2,0.6229807734489441,0.234875719846016,0.534649133682251,0.5077551007270813,0.5452173948287964,0.8208469152450562,0.5205128192901611,0.565338671207428,0.557758629322052,0.8865217566490173,0.6330612301826477,0.24879943828870424,0.24993985839233657,0.24795538752362947,0.14705726320703663,0.24957922419460876,0.24573086141489814,0.24666394173602854,0.10060094517958411,0.23229471053727613
shan1.0-1.0,20,5,256,0.1,0.2,0.2,0.6228469014167786,0.2349086285147532,0.5267543792724609,0.5077551007270813,0.560869574546814,0.8110749125480652,0.5256410241127014,0.5705179572105408,0.584482729434967,0.8717391490936279,0.6142857074737549,0.2492842028316405,0.24993985839233654,0.24629489603024576,0.15323239503867414,0.24934253780407625,0.2450272217901303,0.2428626634958383,0.11181001890359168,0.23693877551020404
cgau6,20,5,256,0.2,0.2,0.1,0.6215081810951233,0.23523574390775467,0.5188596844673157,0.513469398021698,0.5613043308258057,0.8045602440834045,0.5120879411697388,0.5637450218200684,0.5801724195480347,0.8886956572532654,0.6216326355934143,0.2496443136349646,0.24981857559350276,0.24624177693761815,0.1572430476715933,0.24985388238135492,0.2459365724353582,0.24357238406658743,0.09891568998109639,0.2352054977092878
shan1.0-1.0,20,2,128,0.2,0.1,0.2,0.6210620403289795,0.23534398588951472,0.538596510887146,0.5159183740615845,0.539130449295044,0.7993485331535339,0.5274725556373596,0.587649405002594,0.5728448033332825,0.848695695400238,0.6269387602806091,0.24851031086488154,0.24974660558100786,0.248468809073724,0.16039045507114133,0.2492452602342712,0.24231758226059902,0.24469363109393577,0.1284113421550095,0.23388654727197003
cmor2.0-1.0,20,5,256,0.2,0.1,0.1,0.621017336845398,0.23535478818441993,0.5381578803062439,0.5081632733345032,0.5565217733383179,0.8188924789428711,0.5179487466812134,0.5354581475257874,0.573706865310669,0.9056521654129028,0.6036734580993652,0.24854397506925208,0.24993336109954187,0.24680529300567108,0.148307568250061,0.24967784352399736,0.24874271836954964,0.24456729340071348,0.08544631379962192,0.23925181174510624
shan1.0-1.0,20,2,128,0.1,0.2,0.1,0.6208835244178772,0.23538717117465846,0.5223684310913086,0.5236734747886658,0.5565217733383179,0.8068403601646423,0.5186813473701477,0.5450199246406555,0.5568965673446655,0.8995652198791504,0.6277551054954529,0.2494996537396122,0.24943956684714702,0.24680529300567108,0.15584897452492866,0.24965100833232706,0.24797320677449558,0.2467627824019025,0.09034763705103971,0.23367863390254065
cgau6,20,2,128,0.1,0.1,0.1,0.6199018359184265,0.23562355127286871,0.5320175290107727,0.526938796043396,0.5556522011756897,0.7928338646888733,0.5065934062004089,0.5430278778076172,0.5603448152542114,0.9117391705513,0.6257143020629883,0.24897487688519546,0.24927430237401083,0.24690283553875236,0.16424832093709216,0.24995652698949408,0.24814860081586004,0.24635850178359092,0.08047088846880907,0.23419591836734693
shan1.0-1.0,20,2,128,0.2,0.1,0.1,0.6197679042816162,0.23565563558214214,0.5399122834205627,0.5155102014541626,0.5769565105438232,0.7928338646888733,0.5183150172233582,0.5474103689193726,0.5590516924858093,0.8913043737411499,0.6114285588264465,0.2484070098491844,0.2497594335693461,0.24407769376181476,0.16424832093709216,0.24966456010412055,0.24775225790066818,0.24651289387633768,0.09688090737240077,0.23758367346938783
cgau6,20,5,256,0.1,0.2,0.2,0.6190093159675598,0.23583676965783706,0.5219298601150513,0.5191836953163147,0.5626087188720703,0.8104234337806702,0.5076923370361328,0.5605577826499939,0.5646551847457886,0.8895652294158936,0.6036734580993652,0.24951908279470608,0.2496319866722199,0.2460801512287335,0.15363727997114027,0.24994082840236692,0.24633275662291074,0.24581970868014275,0.09823894139886578,0.23925181174510624
cgau6,20,5,256,0.1,0.1,0.1,0.6189200282096863,0.23585800388325073,0.5100877285003662,0.5151020288467407,0.5652173757553101,0.7941368222236633,0.5095238089561462,0.5513944029808044,0.5681034326553345,0.9039130806922913,0.6265305876731873,0.24989823791935983,0.24977192836318204,0.24574669187145554,0.1634835382868784,0.24990929705215417,0.24735861335534357,0.24536192033293697,0.08685425330812856,0.23399000416493135
shan1.0-1.0,20,5,128,0.1,0.1,0.2,0.6187862157821655,0.2358898253532749,0.5210526585578918,0.5122448801994324,0.5652173757553101,0.8153094053268433,0.5263736248016357,0.5498008131980896,0.5586206912994385,0.8913043737411499,0.5951020121574402,0.24955678670360107,0.2498500624739692,0.24574669187145554,0.1505799531029507,0.24930443183190432,0.24751988063681535,0.24656361474435196,0.09688090737240078,0.24095560183256975
shan1.0-1.0,20,5,256,0.2,0.2,0.2,0.618696928024292,0.23591101975455994,0.5368421077728271,0.5155102014541626,0.5526087284088135,0.7947882413864136,0.5128205418586731,0.5681275129318237,0.5698275566101074,0.8700000047683716,0.6195918321609497,0.24864265927977836,0.24975943356934616,0.24723232514177693,0.1630998737387134,0.24983563445101914,0.2453586451008714,0.24512410820451844,0.11309999999999999,0.23569779258642234
shan1.0-1.0,20,5,128,0.1,0.1,0.1,0.6186076998710632,0.23593219822619343,0.5250000357627869,0.5097959041595459,0.5582608580589294,0.8234527707099915,0.523809552192688,0.5478087663650513,0.5551723837852478,0.8878260850906372,0.6000000238418579,0.24937499999999996,0.24990403998334024,0.24660567107750472,0.14537830640112892,0.24943310657596368,0.24771432199488902,0.24695600475624258,0.09959092627599245,0.24
cgau6,20,5,256,0.2,0.1,0.2,0.6182507276535034,0.236016752816213,0.5258771777153015,0.518367350101471,0.552173912525177,0.804885983467102,0.5069597363471985,0.574103593826294,0.571982741355896,0.8665217757225037,0.6122449040412903,0.24933037088334875,0.2496626405664306,0.24727788279773158,0.15704453097645596,0.249951562479035,0.24450865859272078,0.24481848246135554,0.11566181474480153,0.23740108288213244
shan1.0-1.0,20,5,128,0.2,0.2,0.2,0.6181168556213379,0.23604839507765804,0.5381578803062439,0.5302040576934814,0.5426086783409119,0.7996742725372314,0.5322344303131104,0.559362530708313,0.5517241358757019,0.8734782934188843,0.6028571128845215,0.24854397506925208,0.24908771345272804,0.24818449905482043,0.1601953336374922,0.2489609413785238,0.24647608768114798,0.2473246135552913,0.11051398865784497,0.23942040816326532
shan1.0-1.0,20,5,256,0.2,0.2,0.1,0.6179830431938171,0.23608000149738725,0.5280702114105225,0.513469398021698,0.5547826290130615,0.8081433176994324,0.5131868124008179,0.5474103689193726,0.556034505367279,0.8947826027870178,0.6151020526885986,0.2492120652508464,0.2498185755935027,0.24699886578449906,0.1550476928137169,0.24982610795797613,0.24775225790066818,0.24686013674197382,0.09414669187145559,0.23675152019991672
cmor2.0-1.0,20,2,128,0.2,0.2,0.1,0.6178938150405884,0.23610105253180902,0.5381578803062439,0.5265306234359741,0.5643478631973267,0.8175895810127258,0.519413948059082,0.5298804640769958,0.5556034445762634,0.893478274345398,0.5836734771728516,0.24854397506925208,0.2492961266139109,0.24585935727788277,0.14913686086855032,0.24962309973298982,0.2491071570292535,0.24690825653983353,0.0951748582230624,0.24299875052061637
shan1.0-1.0,20,5,256,0.1,0.2,0.1,0.6178937554359436,0.23610105253180902,0.5250000357627869,0.5204081535339355,0.5565217733383179,0.8078175783157349,0.5241758227348328,0.5346613526344299,0.557758629322052,0.8982608914375305,0.6048979759216309,0.24937499999999996,0.24958350687213662,0.24680529300567108,0.15524833154728432,0.24941552952541965,0.24879859049856354,0.2466639417360286,0.09138827977315689,0.2389964181591004
cgau6,20,5,128,0.1,0.2,0.1,0.6169567108154297,0.23632112664053012,0.5201754570007324,0.5236734747886658,0.5660869479179382,0.7925081253051758,0.5058608055114746,0.5533864498138428,0.5637931227684021,0.8865217566490173,0.6142857074737549,0.24959295167743914,0.24943956684714702,0.2456325141776938,0.16443898609003807,0.24996565095466186,0.2471498865097379,0.24593043995243763,0.10060094517958411,0.2369387755102041
cmor2.0-1.0,20,5,128,0.1,0.2,0.1,0.6169120073318481,0.2363315625534514,0.5276315808296204,0.518367350101471,0.5552173852920532,0.8214983344078064,0.5084249377250671,0.5338645577430725,0.5637931227684021,0.8882609009742737,0.6016326546669006,0.24923649584487534,0.24966264056643064,0.2469510396975425,0.1466387972286178,0.2499290209180319,0.2488531928064634,0.24593043995243757,0.09925349716446125,0.2396708038317368
